"phenotype"	"phenotypeLabel"
"http://purl.obolibrary.org/obo/MP_0004003"	"abnormal vascular endothelial cell physiology"
"http://purl.obolibrary.org/obo/MP_0004008"	"abnormal GABA-mediated receptor currents"
"http://purl.obolibrary.org/obo/MP_0004021"	"abnormal rod electrophysiology"
"http://purl.obolibrary.org/obo/MP_0004039"	"abnormal cardiac cell glucose uptake"
"http://purl.obolibrary.org/obo/MP_0004041"	"increased susceptibility to kidney reperfusion injury"
"http://purl.obolibrary.org/obo/MP_0004042"	"decreased susceptibility to kidney reperfusion injury"
"http://purl.obolibrary.org/obo/MP_0004045"	"abnormal cell cycle checkpoint function"
"http://purl.obolibrary.org/obo/MP_0004056"	"abnormal myocardium compact layer morphology"
"http://purl.obolibrary.org/obo/MP_0004064"	"decreased susceptibility to induced muscular atrophy"
"http://purl.obolibrary.org/obo/MP_0004066"	"abnormal primitive node morphology"
"http://purl.obolibrary.org/obo/MP_0004067"	"abnormal trabecula carnea morphology"
"http://purl.obolibrary.org/obo/MP_0004068"	"dilated dorsal aorta"
"http://purl.obolibrary.org/obo/MP_0004069"	"abnormal muscle spindle morphology"
"http://purl.obolibrary.org/obo/MP_0004073"	"caudal body truncation"
"http://purl.obolibrary.org/obo/MP_0004076"	"abnormal vitelline vascular remodeling"
"http://purl.obolibrary.org/obo/MP_0004084"	"abnormal cardiac muscle relaxation"
"http://purl.obolibrary.org/obo/MP_0004090"	"abnormal sarcomere morphology"
"http://purl.obolibrary.org/obo/MP_0004096"	"abnormal midbrain-hindbrain boundary development"
"http://purl.obolibrary.org/obo/MP_0004100"	"abnormal spinal cord interneuron morphology"
"http://purl.obolibrary.org/obo/MP_0004103"	"abnormal ventral striatum morphology"
"http://purl.obolibrary.org/obo/MP_0004109"	"abnormal Sertoli cell development"
"http://purl.obolibrary.org/obo/MP_0004121"	"abnormal sarcolemma morphology"
"http://purl.obolibrary.org/obo/MP_0004125"	"abnormal venule morphology"
"http://purl.obolibrary.org/obo/MP_0004131"	"abnormal motile primary cilium morphology"
"http://purl.obolibrary.org/obo/MP_0004132"	"absent embryonic cilia"
"http://purl.obolibrary.org/obo/MP_0004135"	"abnormal mammary gland embryonic development"
"http://purl.obolibrary.org/obo/MP_0004146"	"absent M line"
"http://purl.obolibrary.org/obo/MP_0004153"	"increased renal tubule apoptosis"
"http://purl.obolibrary.org/obo/MP_0004155"	"decreased susceptibility to induced pancreatitis"
"http://purl.obolibrary.org/obo/MP_0004165"	"abnormal lateral geniculate nucleus morphology"
"http://purl.obolibrary.org/obo/MP_0004177"	"tail telangiectases"
"http://purl.obolibrary.org/obo/MP_0004180"	"failure of initiation of embryo turning"
"http://purl.obolibrary.org/obo/MP_0004181"	"abnormal carotid artery morphology"
"http://purl.obolibrary.org/obo/MP_0004183"	"abnormal sympathetic nervous system physiology"
"http://purl.obolibrary.org/obo/MP_0004189"	"abnormal alveolar process morphology"
"http://purl.obolibrary.org/obo/MP_0004206"	"abnormal dermomyotome development"
"http://purl.obolibrary.org/obo/MP_0004209"	"abnormal sweet taste sensitivity"
"http://purl.obolibrary.org/obo/MP_0004210"	"abnormal bitter taste sensitivity"
"http://purl.obolibrary.org/obo/MP_0004212"	"abnormal salty taste sensitivity"
"http://purl.obolibrary.org/obo/MP_0004214"	"abnormal long bone diaphysis morphology"
"http://purl.obolibrary.org/obo/MP_0004218"	"meiotic nondisjunction during M1 phase"
"http://purl.obolibrary.org/obo/MP_0004220"	"abnormal peripheral nervous system regeneration"
"http://purl.obolibrary.org/obo/MP_0004229"	"abnormal embryonic erythropoiesis"
"http://purl.obolibrary.org/obo/MP_0004230"	"abnormal embryonic erythrocyte morphology"
"http://purl.obolibrary.org/obo/MP_0004238"	"absent pterygoid muscle"
"http://purl.obolibrary.org/obo/MP_0004243"	"abnormal motor nerve collateral sprouting"
"http://purl.obolibrary.org/obo/MP_0004246"	"abnormal extensor digitorum longus morphology"
"http://purl.obolibrary.org/obo/MP_0004252"	"abnormal direction of heart looping"
"http://purl.obolibrary.org/obo/MP_0004261"	"abnormal embryonic neuroepithelium morphology"
"http://purl.obolibrary.org/obo/MP_0004263"	"abnormal limb posture"
"http://purl.obolibrary.org/obo/MP_0004265"	"abnormal placental transport"
"http://purl.obolibrary.org/obo/MP_0004268"	"abnormal optic stalk morphology"
"http://purl.obolibrary.org/obo/MP_0004269"	"abnormal optic cup morphology"
"http://purl.obolibrary.org/obo/MP_0004274"	"abnormal embryonic/fetal subventricular zone morphology"
"http://purl.obolibrary.org/obo/MP_0004275"	"abnormal postnatal subventricular zone morphology"
"http://purl.obolibrary.org/obo/MP_0004276"	"abnormal medial ganglionic eminence morphology"
"http://purl.obolibrary.org/obo/MP_0004279"	"abnormal rostral migratory stream morphology"
"http://purl.obolibrary.org/obo/MP_0004281"	"abnormal hypoglossal nucleus morphology"
"http://purl.obolibrary.org/obo/MP_0004290"	"abnormal stapes footplate morphology"
"http://purl.obolibrary.org/obo/MP_0004297"	"abnormal proprioceptive neuron morphology"
"http://purl.obolibrary.org/obo/MP_0004298"	"vestibular ganglion degeneration"
"http://purl.obolibrary.org/obo/MP_0004300"	"abnormal organ of Corti supporting cell morphology"
"http://purl.obolibrary.org/obo/MP_0004315"	"absent vestibular saccule"
"http://purl.obolibrary.org/obo/MP_0004323"	"sternum hypoplasia"
"http://purl.obolibrary.org/obo/MP_0004330"	"abnormal vestibular saccular macula morphology"
"http://purl.obolibrary.org/obo/MP_0004333"	"abnormal utricular macula morphology"
"http://purl.obolibrary.org/obo/MP_0004342"	"scapular bone foramen"
"http://purl.obolibrary.org/obo/MP_0004347"	"abnormal scapular spine morphology"
"http://purl.obolibrary.org/obo/MP_0004365"	"abnormal strial basal cell morphology"
"http://purl.obolibrary.org/obo/MP_0004369"	"absent utricle"
"http://purl.obolibrary.org/obo/MP_0004378"	"frontal bone foramen"
"http://purl.obolibrary.org/obo/MP_0004381"	"abnormal hair follicle melanocyte morphology"
"http://purl.obolibrary.org/obo/MP_0004382"	"abnormal hair follicle melanogenesis"
"http://purl.obolibrary.org/obo/MP_0004383"	"absent interparietal bone"
"http://purl.obolibrary.org/obo/MP_0004387"	"abnormal prechordal plate morphology"
"http://purl.obolibrary.org/obo/MP_0004396"	"decreased cochlear inner hair cell number"
"http://purl.obolibrary.org/obo/MP_0004398"	"cochlear inner hair cell degeneration"
"http://purl.obolibrary.org/obo/MP_0004402"	"decreased cochlear outer hair cell number"
"http://purl.obolibrary.org/obo/MP_0004403"	"absent cochlear outer hair cells"
"http://purl.obolibrary.org/obo/MP_0004415"	"abnormal cochlear nerve compound action potential"
"http://purl.obolibrary.org/obo/MP_0004417"	"decreased cochlear nerve compound action potential"
"http://purl.obolibrary.org/obo/MP_0004418"	"small parietal bone"
"http://purl.obolibrary.org/obo/MP_0004420"	"parietal bone hypoplasia"
"http://purl.obolibrary.org/obo/MP_0004423"	"abnormal temporal bone squamous part morphology"
"http://purl.obolibrary.org/obo/MP_0004424"	"temporal bone hypoplasia"
"http://purl.obolibrary.org/obo/MP_0004428"	"abnormal type I vestibular cell"
"http://purl.obolibrary.org/obo/MP_0004430"	"abnormal Claudius cell morphology"
"http://purl.obolibrary.org/obo/MP_0004433"	"abnormal cochlear inner hair cell physiology"
"http://purl.obolibrary.org/obo/MP_0004438"	"abnormal vestibular hair cell physiology"
"http://purl.obolibrary.org/obo/MP_0004446"	"split exoccipital bone"
"http://purl.obolibrary.org/obo/MP_0004448"	"abnormal presphenoid bone morphology"
"http://purl.obolibrary.org/obo/MP_0004449"	"absent presphenoid bone"
"http://purl.obolibrary.org/obo/MP_0004452"	"abnormal pterygoid process morphology"
"http://purl.obolibrary.org/obo/MP_0004461"	"basisphenoid bone hypoplasia"
"http://purl.obolibrary.org/obo/MP_0004463"	"basisphenoid bone foramen"
"http://purl.obolibrary.org/obo/MP_0004465"	"degeneration of organ of Corti supporting cells"
"http://purl.obolibrary.org/obo/MP_0004467"	"absent zygomatic bone"
"http://purl.obolibrary.org/obo/MP_0004472"	"broad nasal bone"
"http://purl.obolibrary.org/obo/MP_0004476"	"absent palatine bone"
"http://purl.obolibrary.org/obo/MP_0004480"	"abnormal round window morphology"
"http://purl.obolibrary.org/obo/MP_0004485"	"increased response of heart to induced stress"
"http://purl.obolibrary.org/obo/MP_0004486"	"decreased response of heart to induced stress"
"http://purl.obolibrary.org/obo/MP_0004491"	"abnormal orientation of outer hair cell stereociliary bundles"
"http://purl.obolibrary.org/obo/MP_0004492"	"abnormal orientation of inner hair cell stereociliary bundles"
"http://purl.obolibrary.org/obo/MP_0004499"	"increased incidence of tumors by chemical induction"
"http://purl.obolibrary.org/obo/MP_0004500"	"increased incidence of tumors by ionizing radiation induction"
"http://purl.obolibrary.org/obo/MP_0004501"	"increased incidence of tumors by UV-induction"
"http://purl.obolibrary.org/obo/MP_0004502"	"decreased incidence of tumors by chemical induction"
"http://purl.obolibrary.org/obo/MP_0004503"	"decreased incidence of tumors by ionizing radiation induction"
"http://purl.obolibrary.org/obo/MP_0004518"	"absent vestibular hair cell stereocilia"
"http://purl.obolibrary.org/obo/MP_0004522"	"abnormal orientation of cochlear hair cell stereociliary bundles"
"http://purl.obolibrary.org/obo/MP_0004529"	"decreased outer hair cell stereocilia number"
"http://purl.obolibrary.org/obo/MP_0004530"	"absent outer hair cell stereocilia"
"http://purl.obolibrary.org/obo/MP_0004534"	"decreased inner hair cell stereocilia number"
"http://purl.obolibrary.org/obo/MP_0004559"	"small allantois"
"http://purl.obolibrary.org/obo/MP_0004562"	"abnormal inner hair cell synaptic ribbon morphology"
"http://purl.obolibrary.org/obo/MP_0004565"	"small myocardial fiber"
"http://purl.obolibrary.org/obo/MP_0004567"	"decreased myocardial fiber number"
"http://purl.obolibrary.org/obo/MP_0004568"	"fusion of glossopharyngeal and vagus nerve"
"http://purl.obolibrary.org/obo/MP_0004573"	"absent limb buds"
"http://purl.obolibrary.org/obo/MP_0004576"	"abnormal embryonic autopod plate morphology"
"http://purl.obolibrary.org/obo/MP_0004578"	"abnormal cochlear hair bundle tip links morphology"
"http://purl.obolibrary.org/obo/MP_0004585"	"absent vestibular hair bundle shaft connectors"
"http://purl.obolibrary.org/obo/MP_0004589"	"abnormal cochlear hair cell development"
"http://purl.obolibrary.org/obo/MP_0004590"	"absent Deiters cells"
"http://purl.obolibrary.org/obo/MP_0004594"	"abnormal mandibular coronoid process morphology"
"http://purl.obolibrary.org/obo/MP_0004595"	"abnormal mandibular condyloid process morphology"
"http://purl.obolibrary.org/obo/MP_0004596"	"abnormal mandibular angle morphology"
"http://purl.obolibrary.org/obo/MP_0004600"	"abnormal vertebral transverse process morphology"
"http://purl.obolibrary.org/obo/MP_0004603"	"absent vertebral arch"
"http://purl.obolibrary.org/obo/MP_0004607"	"abnormal cervical atlas morphology"
"http://purl.obolibrary.org/obo/MP_0004615"	"cervical vertebral transformation"
"http://purl.obolibrary.org/obo/MP_0004616"	"lumbar vertebral transformation"
"http://purl.obolibrary.org/obo/MP_0004618"	"thoracic vertebral transformation"
"http://purl.obolibrary.org/obo/MP_0004625"	"abnormal rib joint morphology"
"http://purl.obolibrary.org/obo/MP_0004628"	"Deiters cell degeneration"
"http://purl.obolibrary.org/obo/MP_0004632"	"abnormal cochlear OHC efferent innervation pattern"
"http://purl.obolibrary.org/obo/MP_0004647"	"decreased lumbar vertebrae number"
"http://purl.obolibrary.org/obo/MP_0004648"	"decreased thoracic vertebrae number"
"http://purl.obolibrary.org/obo/MP_0004652"	"small caudal vertebrae"
"http://purl.obolibrary.org/obo/MP_0004656"	"absent sacral vertebrae"
"http://purl.obolibrary.org/obo/MP_0004658"	"abnormal ventral tubercle of atlas morphology"
"http://purl.obolibrary.org/obo/MP_0004665"	"abnormal stapedial artery morphology"
"http://purl.obolibrary.org/obo/MP_0004666"	"absent stapedial artery"
"http://purl.obolibrary.org/obo/MP_0004679"	"xiphoid process foramen"
"http://purl.obolibrary.org/obo/MP_0004683"	"absent intervertebral disk"
"http://purl.obolibrary.org/obo/MP_0004696"	"abnormal thyroid follicle morphology"
"http://purl.obolibrary.org/obo/MP_0004701"	"decreased circulating insulin-like growth factor I level"
"http://purl.obolibrary.org/obo/MP_0004702"	"increased circulating insulin-like growth factor I level"
"http://purl.obolibrary.org/obo/MP_0004708"	"short lumbar vertebrae"
"http://purl.obolibrary.org/obo/MP_0004726"	"abnormal nasal capsule morphology"
"http://purl.obolibrary.org/obo/MP_0004746"	"abnormal cochlear IHC afferent innervation pattern"
"http://purl.obolibrary.org/obo/MP_0004753"	"abnormal miniature excitatory postsynaptic currents"
"http://purl.obolibrary.org/obo/MP_0004755"	"abnormal loop of Henle morphology"
"http://purl.obolibrary.org/obo/MP_0004762"	"increased anti-double stranded DNA antibody level"
"http://purl.obolibrary.org/obo/MP_0004769"	"abnormal synaptic vesicle morphology"
"http://purl.obolibrary.org/obo/MP_0004771"	"increased anti-single stranded DNA antibody level"
"http://purl.obolibrary.org/obo/MP_0004778"	"increased macrophage derived foam cell number"
"http://purl.obolibrary.org/obo/MP_0004783"	"abnormal cardinal vein morphology"
"http://purl.obolibrary.org/obo/MP_0004784"	"abnormal anterior cardinal vein morphology"
"http://purl.obolibrary.org/obo/MP_0004786"	"abnormal common cardinal vein morphology"
"http://purl.obolibrary.org/obo/MP_0004787"	"abnormal dorsal aorta morphology"
"http://purl.obolibrary.org/obo/MP_0004792"	"abnormal synaptic vesicle number"
"http://purl.obolibrary.org/obo/MP_0004793"	"abnormal synaptic vesicle clustering"
"http://purl.obolibrary.org/obo/MP_0004795"	"decreased anti-nuclear antigen antibody level"
"http://purl.obolibrary.org/obo/MP_0004803"	"increased susceptibility to autoimmune diabetes"
"http://purl.obolibrary.org/obo/MP_0004805"	"absent oocytes"
"http://purl.obolibrary.org/obo/MP_0004814"	"reduced linear vestibular evoked potential"
"http://purl.obolibrary.org/obo/MP_0004829"	"increased anti-chromatin antibody level"
"http://purl.obolibrary.org/obo/MP_0004836"	"abnormal synaptic acetylcholine release"
"http://purl.obolibrary.org/obo/MP_0004858"	"abnormal nervous system regeneration"
"http://purl.obolibrary.org/obo/MP_0004871"	"premaxilla hypoplasia"
"http://purl.obolibrary.org/obo/MP_0004873"	"absent turbinates"
"http://purl.obolibrary.org/obo/MP_0004883"	"abnormal vascular wound healing"
"http://purl.obolibrary.org/obo/MP_0004912"	"absent mandibular coronoid process"
"http://purl.obolibrary.org/obo/MP_0004913"	"absent mandibular angle"
"http://purl.obolibrary.org/obo/MP_0004918"	"abnormal negative T cell selection"
"http://purl.obolibrary.org/obo/MP_0004919"	"abnormal positive T cell selection"
"http://purl.obolibrary.org/obo/MP_0004920"	"increased placenta weight"
"http://purl.obolibrary.org/obo/MP_0004922"	"abnormal common crus morphology"
"http://purl.obolibrary.org/obo/MP_0004936"	"impaired branching involved in ureteric bud morphogenesis"
"http://purl.obolibrary.org/obo/MP_0004944"	"abnormal B cell negative selection"
"http://purl.obolibrary.org/obo/MP_0004946"	"abnormal regulatory T cell physiology"
"http://purl.obolibrary.org/obo/MP_0004965"	"inner cell mass degeneration"
"http://purl.obolibrary.org/obo/MP_0004981"	"decreased neuronal precursor cell number"
"http://purl.obolibrary.org/obo/MP_0004995"	"abnormal B cell clonal deletion"
"http://purl.obolibrary.org/obo/MP_0004996"	"abnormal CNS synapse formation"
"http://purl.obolibrary.org/obo/MP_0004998"	"decreased CNS synapse formation"
"http://purl.obolibrary.org/obo/MP_0005002"	"abnormal T cell clonal deletion"
"http://purl.obolibrary.org/obo/MP_0005004"	"abnormal lymphocyte anergy"
"http://purl.obolibrary.org/obo/MP_0005006"	"abnormal osteoblast physiology"
"http://purl.obolibrary.org/obo/MP_0005026"	"decreased susceptibility to parasitic infection"
"http://purl.obolibrary.org/obo/MP_0005028"	"abnormal trophectoderm morphology"
"http://purl.obolibrary.org/obo/MP_0005029"	"abnormal amnion morphology"
"http://purl.obolibrary.org/obo/MP_0005032"	"abnormal ectoplacental cone morphology"
"http://purl.obolibrary.org/obo/MP_0005042"	"abnormal level of surface class II molecules"
"http://purl.obolibrary.org/obo/MP_0005060"	"accumulation of giant lysosomes in kidney/renal tubule cells"
"http://purl.obolibrary.org/obo/MP_0005071"	"enlarged hair follicle melanin granules"
"http://purl.obolibrary.org/obo/MP_0005072"	"abnormal hair follicle melanin granule morphology"
"http://purl.obolibrary.org/obo/MP_0005089"	"decreased double-negative T cell number"
"http://purl.obolibrary.org/obo/MP_0005092"	"decreased double-positive T cell number"
"http://purl.obolibrary.org/obo/MP_0005100"	"abnormal choroid pigmentation"
"http://purl.obolibrary.org/obo/MP_0005101"	"abnormal ciliary body pigmentation"
"http://purl.obolibrary.org/obo/MP_0005106"	"abnormal incus morphology"
